CGPA,Internships,Projects,AptitudeScore,SoftSkillsRating,Backlogs,PlacementTraining,PlacementStatus
6.953682538125585,1,4,65.25918349089872,5.485304849574357,0,Yes,Placed
9.294561871035949,3,3,63.5855993140926,2.5576315978304356,3,Yes,Placed
7.447309646198988,2,5,64.19950991314998,6.701408229104695,1,No,Placed
8.544898114655116,1,0,61.61654318929444,8.745150604713444,0,No,Placed
5.832643829912642,0,5,96.30599462938603,4.571552923015941,0,No,Placed
6.998843040500001,4,2,78.2857414561184,5.567124876404668,3,Yes,Placed
9.197285920070373,0,1,56.999626214587515,7.375746132458317,0,Yes,Placed
9.705051688594128,5,0,87.15214925164797,5.853422345131612,0,Yes,Placed
6.621503321309966,5,0,42.289558900207126,9.73752353803301,2,Yes,Placed
5.862864091828696,0,6,61.43801571870857,1.5039094268801183,0,Yes,Placed
5.117104193630651,2,6,61.58206966572392,5.0864519449978465,3,Yes,Placed
5.636922278669868,2,7,64.33822414262926,3.4608499002672026,1,No,Placed
9.178339474733551,3,6,72.25081522254762,7.818314026265769,1,No,Placed
7.278419758360957,5,1,49.968167037687365,5.5759609885471235,2,No,Placed
6.458107385047873,0,1,89.35369848589784,1.1169851741602983,2,Yes,Placed
8.878300308116756,5,6,76.89573372420604,7.8308510869969385,3,Yes,Placed
8.967229604629626,3,3,95.9402126371282,8.394042450241884,2,No,Placed
6.8108023161589495,2,7,78.32644208498077,8.646170699730847,0,Yes,Placed
9.506838220282003,1,0,54.97305406627662,1.8175361735175852,2,Yes,Placed
7.315561665721101,4,2,48.7596766351565,9.976066037540726,3,No,Placed
6.306155904629848,0,1,66.56941972896819,5.237114968508245,3,Yes,Placed
9.498779456770091,1,5,50.03679538178767,4.4965080483295425,1,No,Placed
5.764757389244505,5,5,97.75243221630284,1.7333229970617379,3,Yes,Placed
9.97971759636973,4,1,93.75794358416994,3.9851771521248427,3,No,Placed
8.066261132315901,2,6,46.938317530981145,5.897450456637037,1,Yes,Placed
9.57673732201284,5,0,95.30489233217291,7.093280677124307,3,Yes,Placed
5.894179037072318,2,0,78.9559580206217,1.2475654360998005,0,Yes,Placed
6.945556322714737,1,4,51.19423558351224,6.724318642424663,2,No,Placed
9.366254663173676,0,7,76.4407724956601,8.640834161814048,2,No,Placed
9.185504419502411,1,2,53.38660882907813,1.551376005750302,3,Yes,Placed
9.35925574920361,1,4,45.75299144399378,2.4205328457559343,2,Yes,Placed
6.402295749768735,0,6,54.31940857992275,2.501458983035976,2,No,Placed
8.088090124569396,5,0,61.60642579752496,9.520681326735286,2,No,Placed
6.947992638288138,2,7,89.46755631523128,4.814131808631514,2,No,Placed
6.603872017306458,5,4,51.6507181489465,9.894132901575215,3,No,Placed
7.60063801635941,1,1,94.87065226626842,9.762076807102225,2,Yes,Placed
8.575264737306787,5,4,42.949264145488286,8.384026293703794,0,Yes,Placed
7.592589153978054,2,1,54.90038338922167,3.7318314433904805,2,No,Placed
6.152489539957266,1,0,95.27930267311211,8.233184216264956,1,Yes,Placed
9.037463168127706,3,1,80.24084263655371,1.5995488911495994,3,Yes,Placed
9.888943397300414,1,6,87.41884703275508,8.378093899730377,2,Yes,Placed
6.814393112364864,5,3,92.52496636452557,5.485757969055638,3,Yes,Placed
9.246264094792464,1,2,49.469460652447225,2.707411895461738,3,No,Placed
9.319313858872446,5,2,94.4692736655366,5.021509623972554,2,No,Placed
6.302606202857284,4,7,90.81533206883832,8.375204813332502,2,Yes,Placed
8.526535638936194,2,5,81.22964017850546,4.723204458371617,1,No,Placed
9.692086008556512,2,7,99.55158407386014,5.588409811811167,3,No,Placed
8.699279706672321,4,3,97.71416598989858,5.315999461084637,2,No,Placed
5.150108817932823,0,5,60.25583330861154,1.2194863867255534,3,Yes,Placed
8.02259615951093,3,0,90.33023411307407,9.188623847028738,2,Yes,Placed
8.89225708575247,4,5,49.23350692496235,2.611567319463675,3,No,Placed
8.090682911111143,4,5,63.63563792002991,5.257746396734247,3,Yes,Placed
5.143699222907069,5,7,85.1121546478807,9.456235662125216,2,Yes,Placed
5.600845417211207,4,2,76.53436508294828,6.664861263886928,2,Yes,Placed
9.008111437953291,2,4,70.54176860439225,5.752131902496773,3,Yes,Placed
7.440266804764932,4,5,47.243812018338794,8.18430802723597,1,Yes,Placed
9.789884377188006,1,5,66.62794890967419,2.0120352378266206,0,No,Placed
7.074907946291827,0,6,41.61284891590762,1.6220475307618174,3,Yes,Placed
9.108541323959027,0,2,64.49380258615695,6.0762511579891845,3,Yes,Placed
5.177462704153478,4,0,58.13287226053885,1.704565464217291,0,Yes,Placed
9.2050736511979,1,7,84.27556611792573,2.1888938615943303,2,No,Placed
9.295288538389922,1,4,94.02001866460375,6.06742920923602,0,Yes,Placed
6.810379146064813,1,1,96.50120386131607,7.519851273855642,1,Yes,Placed
6.547260207316375,4,7,72.39220311972389,4.186459170042933,0,Yes,Placed
9.549543887584369,2,7,83.19392772758206,8.056817544830794,3,No,Placed
8.888523621672372,5,1,59.23992067950093,2.0362887333461828,2,No,Placed
7.989743645066925,4,7,68.71804131053152,7.238739984065792,0,No,Placed
7.181724656929819,3,4,78.7109550724146,4.086618534793615,3,Yes,Placed
9.560433091774271,1,1,43.60686960902241,4.933997982911185,2,Yes,Placed
8.736110489394779,5,1,46.91627079698482,8.091665164324356,1,Yes,Placed
7.084179552396614,1,1,64.28060902584048,8.221617961289246,3,Yes,Placed
7.483600665173715,4,3,72.51679077851435,3.275646190865537,0,Yes,Placed
5.492158276732483,0,6,47.28316134631549,7.028450406984248,2,Yes,Placed
9.053724995228325,4,5,58.368352994104804,3.4786527969350427,0,No,Placed
9.208511375611867,4,3,76.16533398642416,1.9241180545569732,2,Yes,Placed
6.778211204760466,0,6,63.97277131924378,8.401985910253751,1,No,Placed
6.548268669592635,4,7,99.25948401199255,6.389822807616659,1,No,Placed
6.261170771406316,0,7,49.24789532832281,6.704036191713266,1,No,Placed
5.867293592763958,3,1,63.21757910446598,7.119788572922005,0,Yes,Placed
9.738925586437883,5,6,61.03607962582129,8.266630524286887,3,Yes,Placed
8.79516743522125,2,1,59.8922354138158,8.502040751707574,3,No,Placed
7.167027504684439,4,6,90.02394131676064,2.1340866194260517,3,Yes,Placed
5.550852545605103,1,2,49.79762004412523,1.005146162197593,3,Yes,Not Placed
5.697185441799515,3,0,69.05676905856092,5.238821731756624,0,No,Placed
8.548942085121514,2,0,58.113686311007115,6.242231681438444,1,Yes,Placed
6.015405197598299,0,5,52.697233441942885,2.971963101245954,3,No,Placed
6.7393698293864555,5,2,46.60767901198375,1.869556538757051,3,Yes,Placed
9.785045632303943,0,5,69.00312123161754,2.3570323748684414,0,Yes,Placed
7.905989518532596,0,2,85.29476463652398,8.789863763982481,0,Yes,Placed
9.041736379178323,4,0,46.52852097598405,2.948701407405954,2,Yes,Placed
5.519406693025802,4,2,43.65199660438538,5.7425017602532025,0,No,Placed
6.6519309616386915,1,2,79.9091050415794,5.122657421263268,3,No,Placed
9.478035263373194,4,3,40.07342814963092,8.258868271997885,2,Yes,Placed
9.052315421295617,2,2,58.1883560718543,5.016422296382279,2,Yes,Placed
8.617249920111258,4,3,41.32758648774936,2.7049283619040594,3,No,Placed
7.937024342776966,4,5,91.66985443900907,3.968592670246936,1,No,Placed
6.344700319199321,3,3,48.47388420573594,7.493525485247192,2,No,Placed
7.927402761135818,1,4,62.24302175208244,7.472443706375784,0,No,Placed
5.253799792730282,2,1,70.47910046630484,4.20103097217107,3,No,Placed
6.011470968952697,3,7,91.09007879954808,8.630571060565629,2,No,Placed
7.591326302947045,1,7,44.612645447002535,8.455219207759402,1,No,Placed
5.009886655074292,0,1,80.07197439992864,5.873291356297494,0,Yes,Placed
6.161134176235279,4,6,84.68921979476258,6.474830305950984,0,Yes,Placed
5.76124014337691,2,4,99.0534138457172,3.8849707521784476,2,Yes,Placed
6.727563904312415,3,6,50.96437591287407,5.5710201147843605,2,Yes,Placed
9.291766055065752,4,1,82.55022814958693,5.483953285726902,2,No,Placed
9.737095503988906,2,5,96.64143830058075,8.366752363646283,3,Yes,Placed
5.825292049896971,1,6,80.48678549120355,6.88817397730814,0,No,Placed
6.155373056809747,0,2,44.80955263410384,6.564419130268355,2,No,Placed
9.234386316923553,3,3,53.61145723170837,5.025776484871971,2,No,Placed
5.863380970042591,3,7,72.73058080161759,7.3409422385880525,1,No,Placed
8.706582220552267,3,2,50.33689804564307,6.5283569008844236,3,No,Placed
5.427392293410662,0,6,84.47944993172493,4.903983900832389,0,No,Placed
8.241525503839917,4,2,64.21147932623238,3.520857481779139,0,Yes,Placed
6.328500612789921,5,3,97.52006331759823,8.890128949330284,0,No,Placed
8.74780617309527,2,0,79.75930029868218,5.741873626388035,3,No,Placed
7.596866149342013,0,7,78.6690553930475,7.936559752502479,2,No,Placed
5.894475094615557,5,1,90.78276200109497,4.158018558068787,3,Yes,Placed
7.0111452370481935,3,5,67.43278724340126,2.561890429578446,0,Yes,Placed
7.571764179614994,2,3,68.59609284020796,5.639896700688115,0,Yes,Placed
9.979883844078582,1,1,68.90577153674563,7.8704806641473155,3,Yes,Placed
7.401811972147219,0,0,90.85419391787507,2.2950336614666296,1,No,Placed
5.756198403758147,1,1,56.60855380550758,9.264761294101936,2,Yes,Placed
7.7761389552638835,0,4,95.09752171358356,9.679095300283556,2,Yes,Placed
6.10106283368519,1,1,54.76513966293875,5.060074603643429,2,Yes,Placed
9.397828112633276,5,1,73.33842223343527,1.3886042230306082,0,No,Placed
9.170340834436985,4,7,60.30924003086602,4.01763380341256,3,Yes,Placed
5.643235606463294,0,4,87.38954430467635,3.5303428731102526,3,Yes,Placed
7.941876485610867,4,0,99.21157927348354,8.780552325531026,2,Yes,Placed
8.482536161980654,4,1,71.37688666894842,8.426062709346263,3,Yes,Placed
6.258322423139683,1,4,70.71296131336068,9.923384782124963,1,Yes,Placed
8.131875667947778,5,2,71.44476446953936,6.400980147219075,2,No,Placed
7.313443030451198,0,1,65.13835251017504,6.506397626992424,2,No,Placed
7.410393476741889,5,6,83.29233664022443,7.349708136751866,2,Yes,Placed
7.756452764684082,1,3,85.98275023788096,1.9353416294846497,2,No,Placed
7.850687245700318,2,7,77.60691772940157,5.947215812977273,0,Yes,Placed
8.548990294444385,2,5,43.836569937030546,1.5457399168206447,2,Yes,Placed
7.262139307125929,1,2,56.431797066561366,7.2404852072313775,2,Yes,Placed
8.61317804392318,5,6,73.41066515248687,7.04480188482584,3,No,Placed
7.429677847901235,0,3,45.98080979342324,5.564999037579017,2,No,Placed
8.31408208664252,3,5,76.30028383754012,8.396961657673222,0,Yes,Placed
6.315549557907529,2,3,47.622687592798684,2.2419083575251326,3,Yes,Placed
7.708507024112668,5,0,94.26609397035813,7.67262454240725,0,Yes,Placed
7.339978761203611,2,2,98.76206654724163,9.624084875819223,3,No,Placed
6.510981464246294,5,1,56.560287810804766,5.426528126215362,0,No,Placed
5.311560000918368,2,2,73.57509259508079,8.578424863734075,2,No,Placed
7.55095698639343,4,3,81.62670839565146,5.505601191715251,0,No,Placed
5.048775306040497,3,5,64.95496362618894,2.3756412358462695,2,No,Placed
6.949151267389361,2,6,61.66353213023449,1.0393140692197238,2,No,Placed
6.853274513294128,4,1,89.2366711897305,4.366993258392142,1,No,Placed
8.168766260667015,1,4,75.71421596184942,3.6633998649888393,3,Yes,Placed
9.937144680704002,0,3,48.19148229508231,2.267494469356973,1,No,Placed
9.29000599432554,4,0,96.06084458617278,4.051150753653271,2,Yes,Placed
9.8754190560543,1,3,80.57954111580685,2.291203898695811,3,Yes,Placed
9.754685421676726,4,5,96.24938604471083,2.694090292533324,0,Yes,Placed
5.370563708790298,4,5,54.30834451457041,7.3446038635117255,0,No,Placed
6.409736920596958,4,6,64.9380272156073,9.875687513625511,1,Yes,Placed
6.4849379034498,5,6,65.59475327982837,2.169244304190949,1,No,Placed
5.355102727372182,4,4,46.37555700827307,2.022405227073931,3,Yes,Placed
9.23325288241655,5,0,51.48506960169143,7.269466703250365,3,Yes,Placed
9.476646680881956,5,2,91.58775858270312,7.495406416110387,3,No,Placed
8.024869993352434,5,4,52.863696759239566,4.528369572991607,2,No,Placed
9.454954634720224,0,2,46.03889454988175,4.269573063003604,0,No,Placed
8.57184581928934,4,0,89.70979840253801,8.050927047490928,2,Yes,Placed
7.202769715728425,5,2,95.1512373512979,9.168570405013774,0,No,Placed
5.749321979762466,5,0,93.01587853084506,5.994564907313491,3,Yes,Placed
9.792483327768979,1,6,79.04105999638988,2.426226922555115,0,Yes,Placed
8.46139350265325,5,2,68.83621425620176,4.1186933533793795,1,Yes,Placed
6.770919544806276,5,4,58.54243981472833,9.584169488196258,1,Yes,Placed
5.6430013291583245,3,0,60.13133791135279,7.748424528382624,0,No,Placed
8.994848820027949,2,3,49.55241222667249,3.130693348733855,3,No,Placed
9.0100748884665,4,7,94.82629532752077,6.908094541328664,2,No,Placed
7.715045910891122,0,2,81.35540615668106,3.781827742400061,3,No,Placed
9.999785456400453,1,5,70.84496379529476,2.144833907258314,3,Yes,Placed
6.932101523121773,3,2,52.97107945555578,9.574374364191181,0,Yes,Placed
9.710324748275918,5,5,52.59790227359073,6.759060929759111,0,Yes,Placed
8.151310342272634,2,7,71.8847126240137,6.6148950065467,3,Yes,Placed
8.68211193667779,4,1,69.69056559592264,9.069249392717385,3,No,Placed
9.585385255386235,3,1,93.06731894608255,4.926718086867481,3,No,Placed
9.155756882734213,5,6,97.75891622503221,3.4331909906856595,1,Yes,Placed
6.443339510378576,5,4,75.37819722518397,5.720552388810046,3,Yes,Placed
9.336173643599757,1,2,87.7689357220738,9.509264285151636,3,No,Placed
7.698543721922441,2,4,74.24725788745324,6.000540118135711,3,Yes,Placed
5.22414425680109,2,2,53.70941871623186,4.14381372487008,3,No,Placed
8.369089723029816,3,3,55.40890609818046,9.865905491729743,1,No,Placed
7.4984882371048736,0,7,81.11615955356815,3.952556823142858,2,Yes,Placed
7.683118951392013,1,2,42.15653929647387,6.805055635738165,1,Yes,Placed
7.057626694358322,5,5,81.52578163956039,8.848789812121298,0,No,Placed
5.320426117657156,4,7,80.97691837549371,7.426132950713738,3,No,Placed
5.901066757355341,4,5,47.016781118097015,5.539135103141483,0,No,Placed
8.78227300641253,3,3,88.40098781605614,4.006039158099958,0,Yes,Placed
6.171143831660223,4,7,43.13547005917778,3.955388437720921,2,Yes,Placed
8.138633465435468,2,3,50.70419275743948,5.059154037008819,1,Yes,Placed
7.709301316928336,2,3,49.88993928174547,5.631947501057576,0,Yes,Placed
6.106992464866645,2,5,48.29855646325079,3.35734281931782,3,No,Placed
6.4028565171678835,0,2,74.69485050289099,3.85144584952927,1,Yes,Placed
6.917838087468448,1,3,87.11788948091942,7.616607974009693,1,No,Placed
9.4009319691172,5,2,72.52770266090448,2.8106304506244433,2,Yes,Placed
9.706530918096844,4,0,62.16727891151757,6.957627975495589,1,Yes,Placed
6.933777406868894,2,1,94.22383242829406,6.137204439322101,0,Yes,Placed
5.230754830593923,0,5,62.30216584522768,7.47929778601206,0,No,Placed
8.004491840898975,1,6,74.8141557157391,4.521132587787725,3,Yes,Placed
7.087879019768411,3,1,95.25266440808046,6.062772917457804,1,Yes,Placed
7.46157649064767,5,2,89.49199640670558,7.525146052004901,3,No,Placed
7.209752123494423,2,1,59.24725629651523,9.50694633705715,3,No,Placed
8.27286778274834,1,0,67.99778460142376,2.022186358088174,2,No,Placed
6.522200589334837,2,1,68.21192080592793,2.1688021737432686,3,Yes,Placed
9.463156933737311,1,6,80.26083182462844,2.4716273485594913,3,Yes,Placed
7.106246730786024,2,6,43.63950040113574,4.545707363997869,0,Yes,Placed
6.708307100075219,2,7,91.18523884350621,4.902021218013322,0,Yes,Placed
9.614724928349293,1,0,79.08808495250983,6.108838670936068,3,Yes,Placed
6.790714539834887,2,6,79.08897680942444,3.3105143983454646,2,Yes,Placed
5.415364994977004,3,4,42.4963655261245,8.525031529797824,0,No,Placed
5.7766803173656704,5,2,51.513752852289784,1.2012160508092937,0,Yes,Placed
8.571474980049896,4,1,65.58246341697064,9.779003979048328,0,Yes,Placed
7.811627564527116,5,1,44.20657227927174,8.970681711870045,2,No,Placed
7.673085702982135,3,4,85.11924289909551,3.7704055722589733,2,Yes,Placed
5.409955519266489,1,6,63.306315283445294,6.333689510591217,3,No,Placed
5.820381026739842,0,1,86.25655054096218,7.10537320069773,3,Yes,Placed
6.981072300742214,1,5,54.51719592810835,2.7703209776245625,3,No,Placed
7.240028432996563,2,1,98.69314218996786,9.991954071296552,0,Yes,Placed
6.882910830887776,2,1,68.67348043665787,2.5853015862385273,1,Yes,Placed
7.5137212470222075,3,0,41.700405723608654,1.7377605596976564,2,No,Placed
8.667741848358677,2,7,68.5468145211108,7.643527312573377,1,No,Placed
8.17852167759485,1,2,78.58187586017277,8.345942519406917,0,Yes,Placed
8.056427208885863,4,4,46.94884415566887,2.5170245273598333,2,Yes,Placed
7.788894086305807,3,1,42.60993782329637,2.498623175860642,0,No,Placed
6.004641327867465,0,4,70.06239786142652,3.0347240419444708,0,Yes,Placed
8.023182455643942,3,5,72.78605746814478,6.388357324197771,3,No,Placed
5.792280409492236,0,3,64.81666903373184,5.97266316911954,0,No,Placed
8.564574300315611,4,4,69.87330294684116,6.148143808027072,1,Yes,Placed
7.261437581066483,1,1,93.48151995863104,1.591135079439184,2,Yes,Placed
7.9073030764209165,3,3,47.01173795334709,7.245037626746945,1,No,Placed
9.313972952575387,0,4,95.34479547231359,3.6550184284176614,2,Yes,Placed
6.865486459757953,5,0,51.763499518404146,5.088796934978997,0,Yes,Placed
5.498812348113397,0,3,75.76886617534193,2.6399934546039403,2,Yes,Placed
9.456985030659796,3,3,69.14748260187946,5.606846629180537,1,Yes,Placed
6.824918938538093,3,1,84.69808806724785,3.366820083899719,2,No,Placed
7.032617611421849,0,0,60.56131697023563,6.554223197214412,1,No,Placed
6.480117354896986,5,0,97.77302673546139,2.832957953473841,3,No,Placed
7.100847454353139,2,2,47.024331328274485,1.7261005951034212,3,No,Placed
7.604853809576854,4,7,76.30815521726672,8.488198327075038,2,Yes,Placed
9.216556444499112,2,5,72.14979335731918,5.1781500551331385,3,No,Placed
8.600801428118157,1,7,40.82904400678635,3.2582099343776743,1,No,Placed
7.566404557970349,1,4,49.71117699999663,9.030648103142312,2,No,Placed
8.819234054045413,0,0,96.61839856604415,7.146563162761076,2,No,Placed
9.23895759714528,2,3,68.51538323118977,6.170270504655972,1,No,Placed
5.290742931776217,3,2,58.18853136870951,4.042444754304687,1,Yes,Placed
7.961144199769866,3,4,66.40829464346777,6.616667384522028,3,No,Placed
5.216340767737554,1,5,45.707969223758674,1.4651914424014092,2,No,Placed
6.5405775062595435,2,7,96.06974609535614,9.32870316382997,2,Yes,Placed
8.812081345864717,3,5,61.44489576810227,5.768933977658625,1,No,Placed
8.956426654916687,1,4,83.66835544499074,7.748062191908669,2,Yes,Placed
9.419136055361376,4,3,43.8299408502163,9.776283565816634,1,Yes,Placed
7.4911896173239505,1,1,88.05192382669301,2.3416770360575194,3,Yes,Placed
5.420687587748502,5,2,63.110499923406955,3.2243584584261042,2,Yes,Placed
5.63392613970671,1,4,72.99369875381764,2.8567435840237914,3,Yes,Placed
6.221547370359043,1,7,91.03919042247293,1.242423748096178,2,Yes,Placed
6.860913555456232,5,4,72.89695679191865,3.8317802760258037,2,No,Placed
7.632804128028575,0,0,84.62996270692815,7.357800741267347,0,No,Placed
8.22968680872273,0,0,41.785880685850465,3.756424931812018,1,No,Placed
5.812517532236033,1,6,72.3987856156827,8.448116887675509,0,Yes,Placed
5.944842748709657,1,6,68.22276222528725,8.347501913685985,1,No,Placed
5.864949045759232,3,3,60.98289974353567,5.429503470642857,1,Yes,Placed
8.774685260122519,5,2,46.82496068610976,1.6848357969124002,2,Yes,Placed
6.510439239010479,0,0,41.49748373361667,4.303201298747389,0,Yes,Placed
5.833557078331141,3,6,67.90419512575487,4.867741276471067,3,Yes,Placed
7.15687860834615,1,6,60.26997411823688,6.981787665571999,1,No,Placed
6.237582007200851,4,5,41.3105114008806,9.070625245090449,0,Yes,Placed
6.846495332843905,1,7,87.65317636710608,1.7051137237361473,1,No,Placed
9.12007011094761,1,1,96.01915671506333,6.14265852074324,1,No,Placed
6.669483256371581,0,6,44.52165684367239,4.552364105583857,2,Yes,Placed
5.874296984928306,0,7,88.52112245034171,2.448749657155332,1,Yes,Placed
6.162263372759992,5,4,49.37081101744409,9.297165660303323,3,Yes,Placed
5.171786419842999,2,5,54.62090635990778,8.947821847064017,0,Yes,Placed
9.50564664816307,5,5,46.660620268174945,5.384853383902863,1,No,Placed
8.484838404908274,5,2,74.50576809389082,4.078095520691608,2,Yes,Placed
7.316804971950068,3,2,63.21765369376928,1.8732153842075778,1,Yes,Placed
7.8043241107451315,3,5,92.10363756812697,5.247478332480608,2,No,Placed
6.270454905228356,5,2,75.8792671244216,4.256416701265306,3,Yes,Placed
7.018440306120082,4,6,53.32326880428927,7.666616534606942,2,No,Placed
6.59917808771748,1,6,86.38869581486918,5.821837889942091,2,Yes,Placed
9.122716943962589,5,4,91.36572545656198,4.31441617508256,0,Yes,Placed
8.717126831718359,5,4,55.124959941723915,4.281021812124058,0,Yes,Placed
6.419402452786102,0,0,61.72529183090264,9.439497193360891,1,No,Placed
8.81123913955655,4,3,83.66730087050793,6.142052522982243,3,Yes,Placed
5.469668079498012,0,7,82.17055136101233,4.674340263943483,1,Yes,Placed
6.012847916683221,1,5,91.6725369378325,8.858936558346443,3,No,Placed
5.531896454732284,3,0,79.3700614408636,9.86085232269132,3,No,Placed
6.1912316345591405,4,3,53.671212848921606,5.192622848345494,0,No,Placed
6.130969374823222,1,5,63.4914690676556,7.42675683642261,3,Yes,Placed
9.502772707784668,3,7,64.05645978015407,9.366762550550181,2,Yes,Placed
6.636947691419625,0,5,63.789167300858104,2.993210583822046,1,Yes,Placed
6.776089868095711,2,2,54.006890216683594,7.671021644803376,1,Yes,Placed
5.498753126210294,1,1,70.3334342591694,8.523226589391696,2,Yes,Placed
5.3299122314091205,5,1,69.12254589821517,4.889744823612484,3,Yes,Placed
6.096937766405754,4,5,75.48236178151919,7.471986689512998,0,Yes,Placed
5.672730692616174,2,1,97.63528939986755,1.2851636482900988,3,Yes,Placed
6.723049883238098,2,5,42.571704896303814,6.866885167750944,3,Yes,Placed
5.9302218148029695,5,7,88.7606596876935,6.602418732902593,2,No,Placed
5.890856629839211,5,5,63.51384968375095,1.43644100304814,2,No,Placed
8.23768341398852,4,2,45.67643559823839,6.982395658041881,3,Yes,Placed
9.710529661859125,3,1,89.43738104660775,4.56243573218925,2,Yes,Placed
5.062408391098254,2,7,72.63259152642864,2.6647393748627417,0,Yes,Placed
8.52778039954551,3,1,56.946315112720825,5.512619636178844,2,Yes,Placed
8.295988361009153,4,0,56.69513425288355,3.9705969753181654,2,Yes,Placed
7.925272271604737,0,4,59.56362997890722,6.5752727279736956,3,Yes,Placed
8.461490649054172,0,0,97.13954106611062,4.011253455261693,3,No,Placed
7.543497470956569,2,6,50.17227001590533,1.107950367625373,3,Yes,Placed
9.634588667107481,3,6,40.444010528604224,1.7894972943392409,2,No,Placed
5.7911244640007995,1,1,95.53831376761258,5.212974729475317,2,Yes,Placed
7.367757300254342,0,3,94.88340004631269,1.9469476609492626,1,No,Placed
8.26519191459796,3,7,74.262877643284,9.142416535415615,3,Yes,Placed
9.543493747615312,1,5,84.93152918043532,6.5402184497730635,3,Yes,Placed
7.437177784322577,0,0,66.07148295311512,7.285411369330449,3,Yes,Placed
9.884981266938624,2,4,42.54922114917543,2.919217759338073,1,No,Placed
8.282414333251511,5,4,53.875534991993995,5.1178330481892615,2,Yes,Placed
8.496062691412646,0,5,92.33122839876516,3.8973837992743405,2,Yes,Placed
9.091036110351496,2,7,77.83636071931727,7.07509020091412,3,No,Placed
8.669591520330576,5,4,69.18582178899044,1.0660411687424818,3,Yes,Placed
7.6131346090142165,0,7,99.24623481900079,1.3526464739844517,3,Yes,Placed
8.863085359397859,5,5,68.58893336951931,3.8968742631573883,0,Yes,Placed
5.1786647620112705,4,0,55.96115822155636,2.6899755798222813,2,Yes,Placed
9.663836452072747,0,4,49.924251086130184,6.405045460153574,2,No,Placed
9.115749322576185,2,3,59.04886082188189,2.8858314541627506,3,Yes,Placed
8.18830587576201,0,3,76.43243054396916,9.816061411976763,1,Yes,Placed
5.3437723601571925,2,5,87.80062152129194,9.83722239000093,2,Yes,Placed
6.474619241528829,5,5,95.91101843864512,8.22528081637563,2,No,Placed
6.268140938530652,5,3,71.91364456369054,8.849328808539779,1,Yes,Placed
6.285124911626264,0,0,55.872420915234606,1.2429725684278905,1,No,Placed
8.360511689753768,4,0,92.70404778228328,8.248503337036771,2,No,Placed
9.380691869462206,5,2,92.50522816821012,7.134530259993181,1,Yes,Placed
8.4081512428542,3,5,80.3077934451581,8.451932254337148,3,No,Placed
6.943798676784163,3,1,97.10015542132298,5.35240720880434,3,Yes,Placed
9.846182105145882,3,6,62.24590960519801,7.099653363056186,0,Yes,Placed
9.312911782730916,3,6,77.66571407481834,7.9027262406595336,0,Yes,Placed
8.42709204685018,1,4,66.38565985423305,7.027061643508718,1,No,Placed
6.9873282444594675,0,4,84.60304790940623,5.36156002940381,0,Yes,Placed
8.419137205764267,0,5,49.91970251679426,1.6448813726826197,1,Yes,Placed
7.039975565260123,2,0,92.45951642351109,6.807206245192485,0,Yes,Placed
5.775935023324212,4,3,93.31582833196128,1.1216215654056005,1,Yes,Placed
8.094173522955655,5,6,78.30958090613338,1.8567779630276626,0,Yes,Placed
8.490511426153798,1,7,51.697720706813044,4.999376166894275,1,Yes,Placed
6.746518629359856,1,2,81.56662558486126,6.56707222156348,1,Yes,Placed
9.646539086700848,0,3,75.52467912023414,7.9543910026107785,2,Yes,Placed
9.271297806809184,5,0,40.67283240976151,2.045572211650562,2,Yes,Placed
7.91426271188505,0,1,56.79977608613958,3.90435764711298,0,No,Placed
5.301178803297396,3,0,44.05119150228984,4.1117424705368,1,No,Placed
5.0860791866212836,0,2,70.44416721447877,7.470398940728569,1,Yes,Placed
8.199431411645708,5,4,48.34642418503486,5.2073686725166235,2,Yes,Placed
9.069029400654445,5,2,59.71462944284455,6.625137866813078,2,Yes,Placed
7.501764167255611,4,1,50.86156239521992,7.72368617456257,3,No,Placed
5.117439640847112,1,6,97.60240912470428,3.1725545806112736,1,Yes,Placed
5.7241444085706465,2,5,51.47194091053187,8.985840378864625,0,No,Placed
6.056224629336308,5,6,61.21048246282432,5.886034812515486,0,Yes,Placed
8.138778668589353,5,6,45.78200885992074,6.524780649842316,1,Yes,Placed
7.430297629666762,0,6,99.21401121073482,4.156954833209442,1,No,Placed
5.511033962994288,5,3,72.18401861610268,7.044266154691564,0,Yes,Placed
7.508372022754792,2,5,56.30198034628601,4.816237646841846,0,Yes,Placed
9.347464116788968,5,6,84.19149056694211,4.854832546440263,0,No,Placed
7.1955750327485095,2,6,42.03424010659493,8.490973171062603,3,No,Placed
5.7488119962229876,0,1,79.8445054879871,6.818562559499494,1,No,Placed
7.890039472284161,2,7,65.22784465168216,9.769998353381038,1,Yes,Placed
9.646929724491423,4,5,43.41317012950814,5.190083587189545,1,Yes,Placed
5.579552221279431,4,1,64.51193955831822,4.459362052053426,2,No,Placed
5.782038741045572,3,7,44.02040118421469,8.67058209832179,3,No,Placed
7.834213556172217,5,6,97.26947866066213,1.2602595685228493,3,Yes,Placed
6.699983590232945,4,4,86.49962793032316,8.32140035797431,1,No,Placed
9.477803056308296,3,2,71.06285357173844,1.6441700967227182,0,No,Placed
8.563819484454314,5,6,61.113246264570506,8.72644289255517,0,Yes,Placed
5.735439030904317,1,4,56.748241422919826,1.4063802802880472,0,No,Placed
9.35359193356359,0,4,70.8544608353419,4.078502664837346,3,No,Placed
